REGIAO:;N
UF:;AP
ESTACAO:;PORTO GRANDE
CODIGO (WMO):;A244
LATITUDE:;,69416666
LONGITUDE:;-51,40388888
ALTITUDE:;84,8
DATA DE FUNDACAO:;17/09/08
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2025/01/01;0000 UTC;0;1000,6;1000,7;1000;;25,9;;26,1;25,8;;;7;;;9;3,4;2,2;
2025/01/01;0100 UTC;0;1001,4;1001,4;1000,6;;25,8;;25,9;25,6;;;7;;;17;5,1;2,5;
2025/01/01;0200 UTC;0;1001,5;1001,7;1001,4;;25,3;;25,8;25,3;;;;;;11;4,8;2,9;
2025/01/01;0300 UTC;0;1001,8;1001,8;1001,5;;25,1;;25,3;25,1;;;7;;;10;6,1;2,5;
2025/01/01;0400 UTC;0;1001,4;1001,8;1001,4;;24,6;;25,1;24,6;;;7;;;344;5,1;1,7;
2025/01/01;0500 UTC;0;1000,5;1001,4;1000,5;;24,2;;24,6;24,2;;;7;;;334;3,7;1,7;
2025/01/01;0600 UTC;0;1000,1;1000,5;1000,1;;24;;24,2;24;;;7;;;333;3,1;1,5;
2025/01/01;0700 UTC;0;1000;1000,1;999,9;;23,8;;24;23,8;;;7;;;325;2,6;1,1;
2025/01/01;0800 UTC;0;1000;1000,1;999,9;;23,7;;23,9;23,7;;;7;;7;311;2,6;,7;
2025/01/01;0900 UTC;0;1000,1;1000,1;999,9;;23,6;;23,7;23,6;;;7;;;344;2;1;
2025/01/01;1000 UTC;0;1000,5;1000,6;1000,1;37,6;23,7;;23,7;23,5;;;;;;318;1,7;,7;
2025/01/01;1100 UTC;0;1001,4;1001,4;1000,5;472,5;25,2;;25,2;23,7;;;7;;;342;2,5;1,3;
2025/01/01;1200 UTC;0;1001,8;1001,8;1001,4;478,9;26,2;;26,2;25,2;;;7;;;39;4;1,2;
2025/01/01;1300 UTC;0;1002;1002,1;1001,8;695,5;27,6;;27,7;26,2;;;7;;;63;3,4;1,5;
2025/01/01;1400 UTC;0;1001,7;1002,1;1001,7;1870,2;30,2;-9,3;30,5;27,5;-9,3;;7;;7;48;6,7;2,5;
2025/01/01;1500 UTC;0;1001,2;1001,7;1001,2;2221,4;30,4;;31,1;29,3;-,3;;14;;;51;6,7;3,1;
2025/01/01;1600 UTC;0;1000,4;1001,3;1000,4;2324,9;32;-7,5;32,3;29,8;4,8;;19;;7;69;6,9;3,6;
2025/01/01;1700 UTC;0;999,6;1000,5;999,5;3209,5;32,2;;32,9;31,5;5;;20;;;69;7,2;3,2;
2025/01/01;1800 UTC;0;998,7;999,6;998,7;2561,3;32,1;;32,8;31;7,1;;22;;;74;7,4;3,8;
2025/01/01;1900 UTC;0;998,3;998,7;998,2;1706,8;32;6,9;32,7;30,7;7,1;;23;;21;95;8,6;3,4;
2025/01/01;2000 UTC;0;998,1;998,4;998,1;1051;30,3;;32,3;29,5;7,3;;22;;;65;8,4;2,9;
2025/01/01;2100 UTC;0;998,5;998,5;998,1;557,3;29,1;;30,2;29,1;-10;;7;;;66;6,4;2,6;
2025/01/01;2200 UTC;0;998,6;998,6;998,3;36,2;27,7;;29,1;27,7;;;7;;;71;5,9;2,1;
2025/01/01;2300 UTC;0;999,2;999,2;998,6;;26,8;;27,7;26,8;;;;;;61;4,8;1,8;
2025/01/02;0000 UTC;0;999,9;999,9;999,2;;26,5;;26,8;26,4;;;7;;;44;4,3;1,7;
2025/01/02;0100 UTC;0;1000,5;1000,5;999,9;;26,2;;26,5;26,2;;;7;;;44;5,4;2;
2025/01/02;0200 UTC;0;1000,8;1000,8;1000,5;;25,7;;26,2;25,6;;;7;;7;40;4,2;1,8;
2025/01/02;0300 UTC;0;1001,1;1001,1;1000,7;;25,3;;25,8;25,3;;;7;;;4;5,7;1,5;
2025/01/02;0400 UTC;0;1001,1;1001,4;1001;;25;;25,3;25;;;7;;;7;3,8;1,8;
2025/01/02;0500 UTC;0;1000,5;1001,1;1000,5;;24,4;;25;24,4;;;7;;;5;3;,8;
2025/01/02;0600 UTC;0;999,8;1000,5;999,8;;24,2;;24,5;24,1;;;7;;;16;1,8;1;
2025/01/02;0700 UTC;0;999,4;999,8;999,4;;24,2;;24,4;24,2;;;7;;;318;2,2;1;
2025/01/02;0800 UTC;0;999,4;999,5;999,3;;24,3;;24,3;24,2;;;7;;;318;1,9;1;
2025/01/02;0900 UTC;0;999,8;999,8;999,3;;24,1;;24,4;24,1;;;7;;;320;2,3;1,2;
2025/01/02;1000 UTC;0;1000,3;1000,3;999,8;40,8;24,1;;24,1;23,9;;;7;;;332;2,1;,8;
2025/01/02;1100 UTC;0;1001,5;1001,5;1000,3;422,1;25,4;;25,4;24;;;7;;;334;2,5;1,4;
2025/01/02;1200 UTC;0;1001,9;1001,9;1001,5;797,2;26,6;;26,6;25,3;;;7;;;5;3,7;1,7;
2025/01/02;1300 UTC;0;1002,2;1002,3;1001,8;1290,9;29,4;;29,4;26,5;;;7;;;34;5,7;3,3;
2025/01/02;1400 UTC;0;1002,2;1002,2;1002,1;1663;29,7;;30,7;28,9;;;7;;;62;8,3;2,7;
2025/01/02;1500 UTC;0;1001,6;1002,2;1001,6;2585,6;31;;32,3;29,5;7,3;;23;;;51;7,9;3,4;
2025/01/02;1600 UTC;,6;1001,2;1001,9;1001,2;2229,9;29,8;;32,2;26,3;-,8;;14;;;95;10,8;1,9;
2025/01/02;1700 UTC;0;1000;1001,2;1000;3213,2;31,9;7;32,9;29,8;7,7;;23;;21;69;6,6;3,4;
2025/01/02;1800 UTC;0;998,7;1000;998,7;1519,9;30,9;;31,9;30,2;7,3;;30;;;113;8,8;2,4;
2025/01/02;1900 UTC;0;997,8;998,7;997,8;1897;30,8;-5,4;32,6;30,5;8,1;;23;;9;104;6,7;3,2;
2025/01/02;2000 UTC;0;997,9;998,1;997,8;1365,5;31,3;;32,1;30,8;5,3;;23;;;79;7,6;3,5;
2025/01/02;2100 UTC;0;998,4;998,5;997,9;631,7;29,5;;31,3;29,5;5,2;;22;;;64;7,3;3,1;
2025/01/02;2200 UTC;0;998,8;998,8;998,4;42,5;28,2;;29,5;28,2;;;7;;;73;6,3;1,9;
2025/01/02;2300 UTC;0;999,3;999,3;998,7;;27,5;;28,2;27,5;;;7;;;30;4;1,8;
2025/01/03;0000 UTC;0;1000,4;1000,5;999,3;;26,9;;27,6;26,9;;;7;;7;18;3,9;1,1;
2025/01/03;0100 UTC;0;1001,2;1001,3;1000,4;;26,5;;26,9;26,5;;;7;;;6;3,1;1;
2025/01/03;0200 UTC;0;1001,2;1001,3;1001,1;;26;;26,7;26;;;;;;5;5;2,1;
2025/01/03;0300 UTC;0;1001,3;1001,5;1001,2;;25,3;;26,1;25,3;;;7;;;328;4,1;1,2;
2025/01/03;0400 UTC;0;1001,3;1001,4;1001,3;;25,1;;25,3;25;;;7;;;294;2,2;,6;
2025/01/03;0500 UTC;0;1000,4;1001,3;1000,4;;25;;25,1;24,9;;;7;;;357;3,1;1,3;
2025/01/03;0600 UTC;0;999,7;1000,4;999,7;;24,6;;25;24,6;;;7;;;333;2,4;1,2;
2025/01/03;0700 UTC;0;999,5;999,8;999,4;;24,3;;24,6;24,3;;;;;;338;2,2;1;
2025/01/03;0800 UTC;0;999,6;999,6;999,4;;24,3;;24,4;24,2;;;;;;344;2,6;1,1;
2025/01/03;0900 UTC;0;1000;1000,1;999,6;;24,2;;24,3;24,2;;;;;;323;2,6;1,2;
2025/01/03;1000 UTC;0;1000,6;1000,6;1000;38,5;24,3;;24,3;24,1;;;;;;335;2,3;1;
2025/01/03;1100 UTC;0;1001,6;1001,6;1000,6;426,5;25,5;;25,6;24,3;;;7;;;355;2,8;1,8;
2025/01/03;1200 UTC;0;1002,6;1002,6;1001,6;1279;27,7;;27,7;25,5;;;7;;;18;4,4;2,5;
2025/01/03;1300 UTC;0;1002,6;1002,7;1002,5;1595,5;28,9;;29,5;27,5;;;7;;;29;7;3,5;
2025/01/03;1400 UTC;0;1002,3;1002,7;1002,3;1837,2;30,1;;30,2;28,8;;;7;;;65;6,9;3,5;
2025/01/03;1500 UTC;0;1001,6;1002,3;1001,6;2022,2;30,3;;31,1;30;4,5;;19;;;56;6,5;2,3;
2025/01/03;1600 UTC;0;1000,4;1001,6;1000,4;1722,3;31,3;;31,7;30;4,3;;19;;;60;6;2;
2025/01/03;1700 UTC;0;999,9;1000,5;999,9;2425;29,5;;32,2;27,5;4,4;;18;;;47;10,1;3;
2025/01/03;1800 UTC;0;999,1;999,9;999,1;1537,2;29,4;;29,7;28,6;-9,9;;7;;;67;7;2,8;
2025/01/03;1900 UTC;0;999,4;999,6;999,1;584,1;27,7;;29,4;27,7;;;7;;;44;8,5;2,9;
2025/01/03;2000 UTC;0;999,3;999,4;999;432,6;27,8;;27,8;27,5;;;7;;7;26;6,4;2;
2025/01/03;2100 UTC;0;999,4;999,6;999,3;286,8;27;;27,8;27;;;7;;;348;4,7;2,6;
2025/01/03;2200 UTC;0;999,8;999,8;999,4;42;26,2;;27;26,2;;;7;;;5;4,6;2,2;
2025/01/03;2300 UTC;0;1000,3;1000,3;999,8;;25,7;;26,2;25,7;;;7;;;354;4;1,5;
2025/01/04;0000 UTC;0;1001;1001;1000,3;;25,4;;25,7;25,4;;;7;;;4;4;2;
2025/01/04;0100 UTC;0;1001,1;1001,3;1001;;25,2;;25,4;25,2;;;7;;;7;4,7;2,5;
2025/01/04;0200 UTC;0;1001,2;1001,2;1001;;25,1;;25,2;25,1;;;7;;;15;5;2,4;
2025/01/04;0300 UTC;0;1001;1001,3;1001;;25,1;;25,2;25,1;;;7;;;19;4,8;2,6;
2025/01/04;0400 UTC;0;1000,5;1001;1000,5;;25;;25,1;25;;;7;;;15;5,8;2,7;
2025/01/04;0500 UTC;0;1000,1;1000,6;1000,1;;25;;25,1;25;;;7;;;2;4,5;2,3;
2025/01/04;0600 UTC;0;999,8;1000,1;999,7;;24,9;;25;24,8;;;7;;;10;4,3;2,4;
2025/01/04;0700 UTC;0;999,7;999,8;999,7;;25;;25;24,9;;;7;;;6;3,9;1,3;
2025/01/04;0800 UTC;0;999,8;999,9;999,6;;24,9;;25;24,9;;;7;;7;354;2,9;1,2;
2025/01/04;0900 UTC;0;1000,3;1000,3;999,8;;24,8;;24,9;24,7;;;7;;;339;2,6;,7;
2025/01/04;1000 UTC;0;1000,6;1000,6;1000,2;16,3;24,7;;24,9;24,7;;;7;;;345;2,8;1,2;
2025/01/04;1100 UTC;0;1001,4;1001,4;1000,7;180,2;25,1;;25,1;24,7;;;7;;;334;2,6;1,4;
2025/01/04;1200 UTC;,2;1002,2;1002,2;1001,4;463,6;25,8;;26;24,9;;;7;;;38;4;1,4;
2025/01/04;1300 UTC;0;1002,2;1002,3;1002;857,9;27;;27,1;25,7;;;7;;;29;5,7;2,9;
2025/01/04;1400 UTC;0;1002,1;1002,3;1002,1;1363,1;28,2;;28,7;27;;;7;;;39;6,6;2,5;
2025/01/04;1500 UTC;3;1001,1;1002,1;1001,1;1702,8;28,1;;29,6;26,5;;;;;;38;6,2;1,6;
2025/01/04;1600 UTC;0;1000,1;1001,1;999,9;2391,8;29,3;;30,4;28,1;;;7;;;40;8,3;3,3;
2025/01/04;1700 UTC;0;999,3;1000,2;999,3;2531,4;28,8;;29,3;27,5;;;7;;;27;10,6;3,6;
2025/01/04;1800 UTC;5,8;999;999,8;999;1341;25,7;;29,5;24,6;;;7;;;355;11,5;2,5;
2025/01/04;1900 UTC;0;998,3;999,1;998,3;551;26,6;;26,6;25,7;;;7;;;66;5,1;1,3;
2025/01/04;2000 UTC;0;998,3;998,5;998,3;327,9;26,7;;26,8;26,5;;;7;;;189;3,1;,5;
2025/01/04;2100 UTC;0;998,7;998,7;998,3;159,2;26,5;;26,9;26,4;;;7;;;37;7,6;2,5;
2025/01/04;2200 UTC;0;999,1;999,1;998,7;30;25,6;;26,4;25,6;;;7;;;19;6;2,2;
2025/01/04;2300 UTC;0;999,9;999,9;999,1;;25,4;;25,6;25,4;;;7;;;17;4,6;2,4;
2025/01/05;0000 UTC;0;1000,8;1000,8;999,9;;25,2;;25,4;25,2;;;7;;;51;4;,9;
2025/01/05;0100 UTC;0;1001,4;1001,4;1000,8;;24,9;;25,2;24,9;;;7;;;25;2,1;1;
2025/01/05;0200 UTC;0;1001,5;1001,6;1001,4;;24,5;;24,9;24,5;;;7;;;338;2,6;1,1;
2025/01/05;0300 UTC;,2;1001,1;1001,6;1001,1;;24,2;;24,5;24,2;;;7;;;337;3,1;1,6;
2025/01/05;0400 UTC;0;1000,9;1001,2;1000,8;;24;;24,2;24;;;7;;;353;3,1;,9;
2025/01/05;0500 UTC;0;1000,1;1000,9;1000,1;;23,8;;24;23,8;;;7;;;326;2,3;1,1;
2025/01/05;0600 UTC;0;999,6;1000,1;999,6;;23,7;;23,8;23,7;;;7;;;337;2,9;1,6;
2025/01/05;0700 UTC;0;999,3;999,6;999,3;;23,5;;23,7;23,5;;;7;;;336;3,3;1,8;
2025/01/05;0800 UTC;0;999,9;999,9;999,3;;23,4;;23,5;23,3;;;7;;;351;3,8;1,5;
2025/01/05;0900 UTC;0;1000,2;1000,2;999,9;;23,5;;23,5;23,3;;;7;;;318;2,9;1,5;
2025/01/05;1000 UTC;0;1000,6;1000,6;1000,1;13,4;23,7;;23,7;23,4;;;7;;;313;2,9;1,4;
2025/01/05;1100 UTC;0;1001,5;1001,5;1000,7;308,6;24,3;;24,3;23,7;;;7;;;322;4,1;2,4;
2025/01/05;1200 UTC;0;1002,1;1002,1;1001,4;681;25;;25,1;24,3;;;7;;;334;4,7;2,5;
2025/01/05;1300 UTC;1,2;1002,8;1002,8;1002,1;553;25,2;;25,7;25;;;;;;66;4,7;1,7;
2025/01/05;1400 UTC;0;1002,4;1002,8;1002,4;1943,7;27,4;;27,6;25,2;;;;;;23;6,4;3;
2025/01/05;1500 UTC;0;1001,9;1002,4;1001,9;2568;29,2;;29,6;27,3;;;7;;;26;6,8;2,7;
2025/01/05;1600 UTC;0;1001;1001,9;1001;2253,5;29,4;;30,3;27,8;;;7;;;39;7;3,2;
2025/01/05;1700 UTC;11,2;1000,4;1001,5;1000,3;388,3;24,9;;29,3;24,7;;;7;;;131;10,9;2,2;
2025/01/05;1800 UTC;,2;999,6;1000,4;999,6;658,3;25,4;;25,4;24,8;;;7;;;158;3,6;1;
2025/01/05;1900 UTC;3,6;999,6;999,7;999,2;905,3;24,3;;26,8;24,3;;;7;;;7;8,3;4;
2025/01/05;2000 UTC;,6;999,3;999,6;999,2;689,5;25,2;;25,5;24,3;;;7;;;359;8,3;1,4;
2025/01/05;2100 UTC;0;999,9;999,9;999,2;432,9;25,2;;25,5;25,1;;;7;;;325;2,7;1;
2025/01/05;2200 UTC;0;1000,4;1000,5;999,9;34,2;24,6;;25,2;24,6;;;7;;;324;1,8;,9;
2025/01/05;2300 UTC;0;1000,9;1001;1000,4;;24,7;;24,7;24,5;;;;;;352;2,6;1,4;
2025/01/06;0000 UTC;0;1001,6;1001,6;1000,9;;24,7;;24,7;24,6;;;7;;;318;2,5;,7;
2025/01/06;0100 UTC;0;1002,1;1002,1;1001,6;;24,5;;24,7;24,5;;;7;;;282;1,3;,4;
2025/01/06;0200 UTC;0;1002,2;1002,3;1002,1;;24,5;;24,5;24,4;;;;;;310;1,6;,6;
2025/01/06;0300 UTC;0;1001,8;1002,3;1001,8;;24,4;;24,6;24,4;;;7;;;322;2,6;1,1;
2025/01/06;0400 UTC;0;1001,6;1001,8;1001,5;;24,1;;24,4;24,1;;;7;;;328;3,4;1,2;
2025/01/06;0500 UTC;3,2;1001;1001,6;1001;;24;;24,1;24;;;;;;324;4,7;1,5;
2025/01/06;0600 UTC;,4;1000,5;1001;1000,3;;24;;24;23,9;;;;;;332;4,7;1,3;
2025/01/06;0700 UTC;11;1000,3;1000,6;1000,3;;23,8;;24;23,8;;;;;;354;5,1;1,2;
2025/01/06;0800 UTC;0;1000,5;1000,6;1000,3;;23,7;;23,9;23,7;;;;;;347;3,1;,6;
2025/01/06;0900 UTC;0;1001,2;1001,2;1000,5;;23,7;;23,7;23,6;;;;;;344;2,3;1,1;
2025/01/06;1000 UTC;0;1002,1;1002,1;1001,2;11,1;23,8;;23,8;23,7;;;;;;5;2,5;1,5;
2025/01/06;1100 UTC;0;1002,6;1002,6;1002,1;226,8;24;;24,1;23,7;;;7;;7;337;3;1,6;
2025/01/06;1200 UTC;0;1003,6;1003,6;1002,6;609,6;24,7;;24,8;24;;;7;;;358;4;2,3;
2025/01/06;1300 UTC;0;1003,6;1003,7;1003,6;1233,2;25,9;;26,1;24,7;;;7;;;3;5;2,6;
2025/01/06;1400 UTC;0;1003,8;1003,8;1003,6;957,5;26,4;;26,5;25,8;;;;;;337;4,9;1,2;
2025/01/06;1500 UTC;1;1003,5;1003,8;1003,5;822,3;26,1;;26,6;25,7;;;;;;339;3,9;1,3;
2025/01/06;1600 UTC;3;1002,7;1003,6;1002,7;647,3;25,7;;26,4;25,4;;;7;;;281;2,7;1,1;
2025/01/06;1700 UTC;5,4;1002,1;1002,7;1001,9;675,3;23,7;;25,8;23,7;;;7;;;32;7,7;3,6;
2025/01/06;1800 UTC;5,4;1001,3;1002,1;1001,3;170,2;23,7;;23,8;23,4;;;7;;;7;7,1;2,6;
2025/01/06;1900 UTC;1;1000,3;1001,3;1000,3;545,4;24,2;;24,3;23,6;;;7;;;358;4,6;1,9;
2025/01/06;2000 UTC;0;1000,1;1000,3;1000;789,6;25;;25,1;24;;;7;;;22;4,9;2,4;
2025/01/06;2100 UTC;0;1000,6;1000,6;1000,1;356,8;25,2;;25,3;25;;;7;;;9;4;2,3;
2025/01/06;2200 UTC;0;1001,3;1001,3;1000,6;36,9;24,8;;25,2;24,8;;;7;;;29;4;,9;
2025/01/06;2300 UTC;0;1002,1;1002,1;1001,3;;24,9;;25,1;24,8;;;7;;;43;5,9;2,8;
2025/01/07;0000 UTC;0;1002,8;1002,8;1002,1;;23,7;;24,9;23,7;;;7;;;57;7,6;3;
2025/01/07;0100 UTC;,4;1003,5;1003,5;1002,7;;23;;23,7;23;;;7;;;53;6,1;2,5;
2025/01/07;0200 UTC;0;1003,3;1003,6;1003,3;;22,7;;23;22,7;;;;;;66;4,8;1;
2025/01/07;0300 UTC;0;1003;1003,4;1003;;22,6;;22,7;22,5;;;;;;43;2;,9;
2025/01/07;0400 UTC;,2;1002;1003;1002;;22,6;;22,7;22,6;;;7;;;329;2,6;1,7;
2025/01/07;0500 UTC;0;1001,2;1002;1001,2;;22,5;;22,6;22,5;;;7;;;340;3,1;1,1;
2025/01/07;0600 UTC;0;1000,5;1001,2;1000,5;;22,5;;22,5;22,5;;;7;;;330;2;,9;
2025/01/07;0700 UTC;0;1000,2;1000,5;1000,2;;22,5;;22,5;22,5;;;7;;;2;1,8;,7;
2025/01/07;0800 UTC;0;1000,2;1000,2;1000;;22,5;;22,5;22,5;;;7;;;333;1,8;1;
2025/01/07;0900 UTC;0;1000,8;1000,8;1000,2;;22,6;;22,6;22,5;;;7;;;311;1,4;,7;
2025/01/07;1000 UTC;0;1001,3;1001,3;1000,8;24,4;22,7;;22,7;22,5;;;7;;;268;1,3;,3;
2025/01/07;1100 UTC;0;1002,1;1002,1;1001,3;266,1;23,5;;23,5;22,7;;;7;;;334;2,3;1,2;
2025/01/07;1200 UTC;0;1002,7;1002,7;1002,1;1189,1;25,2;;25,6;23,4;;;7;;;358;4,8;2,5;
2025/01/07;1300 UTC;0;1003,1;1003,1;1002,7;1367,5;27,1;;27,1;25,2;;;;;;16;5,5;1,6;
2025/01/07;1400 UTC;0;1003,2;1003,3;1003,1;1318,7;27,6;;27,9;26,6;;;7;;;41;4,8;2,2;
2025/01/07;1500 UTC;0;1002,7;1003,2;1002,7;2003,5;28,8;;29,2;27,3;;;7;;;26;6,1;2,3;
2025/01/07;1600 UTC;0;1001,6;1002,7;1001,6;2499,4;30,4;;30,5;28,3;;;7;;;65;5,8;3,2;
